customer_id,tenure_months,contract_type,monthly_charges,total_charges,support_tickets_count,avg_monthly_logins,used_premium_features,payment_method,income_bracket,last_nps_score,churned
CUST-1910,9,One-Year,79.7,658.26,0,39,1,Credit Card,<50k,,0
CUST-1911,46,Month-to-Month,177.32,7534.19,0,35,0,Electronic Check,,9,0
CUST-1912,35,One-Year,47.85,1625.59,4,17,0,Credit Card,50k-100k,5,0
CUST-1913,4,Month-to-Month,122.0,492.92,4,4,0,Bank Transfer,<50k,,1
CUST-1914,3,Month-to-Month,41.03,118.47,2,6,1,Credit Card,50k-100k,1,0
CUST-1915,15,One-Year,102.36,1451.74,3,15,0,Credit Card,<50k,4,0
CUST-1916,44,One-Year,32.08,1372.46,0,25,0,Bank Transfer,>150k,9,0
CUST-1917,40,Two-Year,91.51,3400.68,1,4,0,Credit Card,<50k,1,0
CUST-1918,35,One-Year,197.46,6235.43,2,4,0,Credit Card,<50k,3,1
CUST-1919,39,One-Year,70.52,2595.88,1,31,0,Electronic Check,<50k,,0
CUST-1920,46,One-Year,89.68,4279.01,0,20,1,Electronic Check,50k-100k,4,0
CUST-1921,45,Month-to-Month,46.74,2002.33,1,40,1,Bank Transfer,<50k,3,0
CUST-1922,20,One-Year,64.83,1239.37,3,10,0,Credit Card,100k-150k,,1
CUST-1923,3,Month-to-Month,129.0,365.74,5,4,1,Electronic Check,50k-100k,,1
CUST-1924,3,Month-to-Month,93.49,280.19,1,20,0,Electronic Check,>150k,,0
CUST-1925,22,Two-Year,183.27,4118.77,1,2,1,Electronic Check,,,0
CUST-1926,48,One-Year,166.26,7844.76,5,19,1,Bank Transfer,100k-150k,10,1
CUST-1927,25,Month-to-Month,197.74,4625.8,4,18,1,Credit Card,,9,1
CUST-1928,3,One-Year,90.49,271.17,2,39,0,Credit Card,50k-100k,6,0
CUST-1929,29,Month-to-Month,103.78,2919.23,5,31,0,Bank Transfer,<50k,2,1
CUST-1930,21,Two-Year,103.87,2047.56,2,17,1,Credit Card,<50k,3,0
CUST-1931,4,Month-to-Month,140.28,520.52,1,29,1,Credit Card,100k-150k,4,0
CUST-1932,17,Two-Year,31.74,554.01,3,35,0,Electronic Check,<50k,2,1
CUST-1933,33,Month-to-Month,63.69,2071.41,3,27,0,Electronic Check,50k-100k,5,1
CUST-1934,24,Month-to-Month,98.38,2355.92,1,19,0,Credit Card,50k-100k,,0
CUST-1935,2,Month-to-Month,64.95,123.01,2,33,1,Credit Card,50k-100k,10,0
CUST-1936,25,One-Year,139.37,3635.04,5,15,1,Electronic Check,>150k,9,0
CUST-1937,43,Month-to-Month,103.97,4204.15,3,19,0,Bank Transfer,<50k,6,1
CUST-1938,8,One-Year,104.65,873.74,1,6,1,Electronic Check,50k-100k,6,0
CUST-1939,29,One-Year,68.06,2021.45,8,35,0,Bank Transfer,100k-150k,3,0
CUST-1940,22,Month-to-Month,42.86,908.18,8,37,1,Electronic Check,,,0
CUST-1941,1,Month-to-Month,100.17,101.66,2,31,0,Credit Card,,7,1
CUST-1942,5,Month-to-Month,176.37,915.18,4,23,0,Bank Transfer,100k-150k,4,1
CUST-1943,22,One-Year,133.83,3088.88,0,23,1,Bank Transfer,100k-150k,7,0
CUST-1944,9,One-Year,152.03,1352.44,3,33,0,Credit Card,,10,0
CUST-1945,30,Month-to-Month,103.56,3033.17,1,7,0,Bank Transfer,50k-100k,1,0
CUST-1946,38,Month-to-Month,186.77,6691.22,0,12,0,Credit Card,,4,1
CUST-1947,40,Month-to-Month,88.05,3257.28,0,32,1,Credit Card,,,1
CUST-1948,39,One-Year,186.17,7260.38,0,14,0,Credit Card,100k-150k,,0
CUST-1949,13,Month-to-Month,170.53,2003.77,0,37,1,Electronic Check,50k-100k,3,1
CUST-1950,8,One-Year,185.26,1360.54,3,32,1,Credit Card,,5,1
CUST-1951,23,One-Year,155.53,3338.83,0,11,1,Bank Transfer,50k-100k,9,0
CUST-1952,45,Month-to-Month,186.2,8085.79,4,34,1,Credit Card,,,0
CUST-1953,16,Month-to-Month,92.96,1549.05,2,17,1,Credit Card,50k-100k,3,1
CUST-1954,13,One-Year,44.08,560.12,2,14,0,Bank Transfer,<50k,9,0
CUST-1955,3,Month-to-Month,73.72,211.66,1,23,1,Electronic Check,100k-150k,,0
CUST-1956,19,One-Year,112.34,2122.73,1,35,1,Bank Transfer,<50k,,0
CUST-1957,19,Month-to-Month,105.02,1869.89,1,12,1,Bank Transfer,100k-150k,6,0
CUST-1958,31,One-Year,175.88,5398.62,2,2,1,Bank Transfer,50k-100k,7,0
CUST-1959,17,One-Year,98.91,1717.38,1,17,0,Bank Transfer,50k-100k,4,0
CUST-1960,20,Month-to-Month,66.62,1374.16,1,8,1,Credit Card,100k-150k,,1
CUST-1961,25,Month-to-Month,148.8,3857.02,2,36,0,Electronic Check,<50k,4,1
CUST-1962,11,One-Year,96.24,1066.76,0,11,1,Bank Transfer,50k-100k,9,0
CUST-1963,3,One-Year,157.37,462.19,1,32,0,Credit Card,50k-100k,1,0
CUST-1964,16,Month-to-Month,156.49,2558.8,0,26,0,Electronic Check,,2,0
CUST-1965,46,One-Year,99.61,4133.99,3,39,0,Credit Card,>150k,7,0
CUST-1966,20,One-Year,101.28,2048.94,0,30,0,Credit Card,50k-100k,10,0
CUST-1967,6,Month-to-Month,98.08,554.22,0,35,0,Bank Transfer,<50k,8,0
CUST-1968,35,One-Year,105.89,3656.79,0,15,1,Bank Transfer,50k-100k,2,0
CUST-1969,41,Two-Year,45.22,1715.69,3,32,0,Credit Card,<50k,10,0
CUST-1970,37,One-Year,39.02,1406.22,1,22,0,Credit Card,50k-100k,10,0
CUST-1971,18,One-Year,157.36,2886.88,1,21,0,Bank Transfer,50k-100k,8,0
CUST-1972,47,Month-to-Month,46.86,2213.19,0,1,0,Electronic Check,>150k,3,0
CUST-1973,8,Month-to-Month,101.11,748.71,3,32,0,Electronic Check,,7,1
CUST-1974,28,Two-Year,151.39,4374.71,0,21,1,Electronic Check,100k-150k,3,0
CUST-1975,40,Two-Year,92.11,3650.05,1,14,1,Electronic Check,>150k,3,0
CUST-1976,31,Month-to-Month,99.77,2853.33,0,1,1,Electronic Check,<50k,2,1
CUST-1977,4,One-Year,130.06,473.43,1,15,1,Electronic Check,<50k,4,0
CUST-1978,28,One-Year,80.98,2253.1,1,17,0,Credit Card,100k-150k,2,0
CUST-1979,17,One-Year,50.54,840.58,1,25,1,Electronic Check,>150k,10,0
CUST-1980,48,Two-Year,142.64,6648.24,0,15,0,Credit Card,,10,0
CUST-1981,1,Month-to-Month,181.31,164.6,1,29,1,Electronic Check,50k-100k,5,1
CUST-1982,36,Month-to-Month,160.57,5814.84,0,34,1,Electronic Check,<50k,10,0
CUST-1983,41,One-Year,149.93,6306.84,1,32,1,Electronic Check,<50k,7,0
CUST-1984,24,Two-Year,160.03,3655.98,1,40,0,Bank Transfer,50k-100k,1,0
CUST-1985,13,Month-to-Month,81.77,971.71,0,17,0,Electronic Check,50k-100k,5,1
CUST-1986,45,One-Year,75.61,3091.41,1,2,1,Electronic Check,100k-150k,8,0
CUST-1987,42,One-Year,166.26,6324.63,0,10,0,Credit Card,<50k,2,0
CUST-1988,4,Month-to-Month,174.84,658.53,3,40,0,Bank Transfer,,,1
CUST-1989,38,One-Year,91.26,3128.46,2,27,0,Credit Card,<50k,9,0
CUST-1990,12,Month-to-Month,75.84,846.19,1,12,0,Bank Transfer,50k-100k,6,0
CUST-1991,45,Month-to-Month,187.15,7690.95,4,12,0,Credit Card,50k-100k,1,0
CUST-1992,14,One-Year,107.26,1549.06,4,20,0,Electronic Check,>150k,3,1
CUST-1993,19,Month-to-Month,52.87,951.62,0,13,1,Credit Card,<50k,5,0
CUST-1994,6,Month-to-Month,127.38,727.85,1,29,0,Credit Card,,10,0
CUST-1995,14,Two-Year,102.76,1434.18,2,19,0,Bank Transfer,100k-150k,9,0
CUST-1996,18,Month-to-Month,160.48,2711.66,1,3,0,Electronic Check,100k-150k,3,1
CUST-1997,21,Month-to-Month,93.24,1935.05,0,7,1,Credit Card,<50k,8,0
CUST-1998,7,Month-to-Month,89.86,581.47,1,2,1,Electronic Check,50k-100k,10,0
CUST-1999,31,One-Year,71.94,2131.97,0,26,1,Credit Card,,4,0
CUST-2000,33,Month-to-Month,101.4,3146.78,1,38,0,Credit Card,50k-100k,,0
CUST-2001,34,Month-to-Month,194.31,6690.96,0,22,0,Credit Card,50k-100k,3,0
CUST-2002,11,Month-to-Month,140.96,1442.12,0,20,0,Credit Card,<50k,4,0
CUST-2003,10,One-Year,172.76,1651.83,1,23,0,Bank Transfer,50k-100k,7,0
CUST-2004,43,Month-to-Month,107.79,4340.24,4,25,0,Bank Transfer,>150k,3,1
CUST-2005,19,One-Year,153.16,2804.37,0,5,1,Bank Transfer,100k-150k,10,0
CUST-2006,12,One-Year,91.75,1047.03,3,40,1,Credit Card,100k-150k,3,1
CUST-2007,20,Month-to-Month,86.73,1731.32,1,19,1,Bank Transfer,100k-150k,8,0
CUST-2008,27,Month-to-Month,96.7,2552.42,0,6,1,Electronic Check,>150k,7,1
CUST-2009,21,Month-to-Month,115.18,2425.9,0,26,1,Credit Card,50k-100k,5,1
CUST-2010,29,Month-to-Month,161.77,4723.25,3,24,0,Credit Card,,9,0
CUST-2011,6,Month-to-Month,86.31,538.64,1,13,1,Bank Transfer,<50k,5,0
CUST-2012,30,Month-to-Month,180.16,5420.79,0,22,1,Credit Card,50k-100k,3,0
CUST-2013,29,Month-to-Month,137.12,3934.2,0,3,1,Credit Card,<50k,9,0
CUST-2014,41,Month-to-Month,180.76,7054.0,1,40,0,Electronic Check,,10,1
CUST-2015,24,Month-to-Month,132.59,3209.44,3,7,1,Electronic Check,,2,0
CUST-2016,20,Month-to-Month,32.81,684.12,0,6,1,Credit Card,>150k,10,0
CUST-2017,33,Month-to-Month,163.93,5432.08,0,37,1,Credit Card,>150k,7,0
CUST-2018,12,Month-to-Month,143.14,1701.69,4,19,1,Credit Card,50k-100k,1,0
CUST-2019,18,Month-to-Month,130.84,2464.36,0,15,0,Credit Card,>150k,4,1
CUST-2020,46,One-Year,107.31,4754.18,1,35,1,Bank Transfer,,1,0
CUST-2021,29,Month-to-Month,174.24,4925.86,1,11,1,Bank Transfer,50k-100k,,0
CUST-2022,36,Two-Year,43.13,1571.63,1,20,1,Bank Transfer,50k-100k,8,0
CUST-2023,11,One-Year,125.03,1323.49,2,19,1,Credit Card,50k-100k,9,0
CUST-2024,8,Month-to-Month,66.11,554.7,1,12,0,Electronic Check,,9,0
CUST-2025,27,Two-Year,76.41,2095.2,1,21,1,Credit Card,,8,0
CUST-2026,29,Month-to-Month,177.47,4940.81,0,22,1,Electronic Check,<50k,2,0
CUST-2027,27,Month-to-Month,137.19,3677.58,0,40,0,Electronic Check,100k-150k,,1
CUST-2028,16,Month-to-Month,135.33,2171.03,5,2,1,Electronic Check,50k-100k,,1
CUST-2029,24,One-Year,69.68,1623.53,2,13,1,Credit Card,50k-100k,1,0
CUST-2030,16,One-Year,104.42,1564.27,0,30,0,Electronic Check,,3,0
CUST-2031,5,Month-to-Month,34.49,172.71,3,31,1,Credit Card,>150k,,1
CUST-2032,46,One-Year,139.01,6267.37,0,31,0,Bank Transfer,,1,0
CUST-2033,33,One-Year,103.81,3487.78,0,17,0,Electronic Check,<50k,7,1
CUST-2034,16,One-Year,64.71,946.91,1,5,1,Electronic Check,50k-100k,4,0
CUST-2035,45,Month-to-Month,162.85,7364.41,1,39,0,Credit Card,<50k,5,0
CUST-2036,37,Month-to-Month,78.51,3026.06,0,20,1,Electronic Check,50k-100k,5,0
CUST-2037,9,Month-to-Month,78.7,678.29,1,2,0,Electronic Check,50k-100k,10,1
CUST-2038,33,One-Year,198.34,6289.15,1,11,1,Electronic Check,<50k,9,0
CUST-2039,32,One-Year,177.03,5508.09,1,25,0,Electronic Check,,6,0
CUST-2040,10,Month-to-Month,161.26,1642.26,1,23,1,Bank Transfer,100k-150k,1,0
CUST-2041,34,Two-Year,155.03,5031.37,0,7,1,Electronic Check,<50k,,0
CUST-2042,35,Two-Year,193.97,6167.06,1,16,0,Bank Transfer,>150k,3,0
CUST-2043,16,Month-to-Month,150.95,2237.96,5,18,1,Credit Card,>150k,,1
CUST-2044,20,Month-to-Month,67.69,1337.35,1,30,0,Electronic Check,,1,0
CUST-2045,13,Month-to-Month,104.12,1314.86,0,38,0,Electronic Check,50k-100k,10,0
CUST-2046,8,One-Year,104.25,830.99,1,40,1,Credit Card,50k-100k,7,0
CUST-2047,12,Month-to-Month,111.16,1257.3,1,17,0,Bank Transfer,50k-100k,9,0
CUST-2048,8,Two-Year,189.77,1477.38,0,33,1,Bank Transfer,<50k,2,0
CUST-2049,7,Two-Year,104.34,727.23,1,12,0,Credit Card,>150k,4,0
CUST-2050,34,Month-to-Month,145.41,5137.41,0,10,1,Credit Card,<50k,7,0
CUST-2051,40,One-Year,84.37,3298.77,1,39,1,Electronic Check,50k-100k,5,0
CUST-2052,20,Month-to-Month,81.06,1635.8,3,21,1,Bank Transfer,50k-100k,7,1
CUST-2053,26,Month-to-Month,98.49,2552.72,0,30,1,Credit Card,,4,0
CUST-2054,19,One-Year,33.03,605.06,0,36,0,Credit Card,100k-150k,,1
CUST-2055,16,Month-to-Month,151.88,2530.26,1,3,1,Electronic Check,,8,0
CUST-2056,38,Month-to-Month,46.24,1749.99,0,24,1,Bank Transfer,<50k,,1
CUST-2057,47,Month-to-Month,54.8,2376.15,0,13,0,Bank Transfer,<50k,10,0
CUST-2058,36,Month-to-Month,78.54,2553.96,2,5,1,Bank Transfer,,8,1
CUST-2059,21,Month-to-Month,107.34,2141.32,2,17,1,Electronic Check,>150k,1,0
CUST-2060,28,Month-to-Month,111.68,2836.87,1,33,1,Credit Card,100k-150k,,0
CUST-2061,21,One-Year,112.64,2332.85,1,5,0,Electronic Check,>150k,9,0
CUST-2062,6,One-Year,108.64,650.23,0,5,1,Bank Transfer,50k-100k,3,0
CUST-2063,42,One-Year,106.19,4536.54,2,28,0,Bank Transfer,100k-150k,1,0
CUST-2064,1,Month-to-Month,101.62,95.4,0,21,1,Electronic Check,100k-150k,,0
CUST-2065,46,Two-Year,54.94,2567.55,0,12,0,Credit Card,50k-100k,1,0
CUST-2066,5,Month-to-Month,82.61,386.0,0,20,0,Bank Transfer,,,1
CUST-2067,23,Month-to-Month,178.2,4269.34,0,25,0,Bank Transfer,,4,0
CUST-2068,26,Month-to-Month,160.07,4114.09,0,12,0,Credit Card,>150k,,0
CUST-2069,23,One-Year,82.87,1770.01,8,33,1,Bank Transfer,50k-100k,,1
CUST-2070,25,One-Year,97.05,2495.7,0,20,0,Bank Transfer,,5,0
CUST-2071,42,One-Year,95.25,3883.3,5,18,1,Credit Card,<50k,4,1
CUST-2072,34,Month-to-Month,147.16,5075.21,0,14,1,Bank Transfer,100k-150k,3,1
CUST-2073,34,Two-Year,155.13,5388.07,0,8,0,Credit Card,50k-100k,5,0
CUST-2074,17,One-Year,33.84,519.98,0,31,0,Electronic Check,,7,0
CUST-2075,39,One-Year,57.86,2064.77,0,15,0,Bank Transfer,,,0
CUST-2076,27,Two-Year,120.24,2987.28,1,1,1,Bank Transfer,50k-100k,5,0
CUST-2077,24,Two-Year,142.63,3130.31,1,37,0,Credit Card,<50k,3,1
CUST-2078,43,Month-to-Month,45.11,1863.26,3,7,0,Credit Card,50k-100k,5,0
CUST-2079,43,One-Year,116.87,5267.37,0,9,1,Bank Transfer,50k-100k,3,0
CUST-2080,3,One-Year,164.96,492.3,2,12,0,Credit Card,100k-150k,4,0
CUST-2081,37,Month-to-Month,174.81,6003.33,3,37,1,Bank Transfer,,8,1
CUST-2082,8,One-Year,140.43,1097.8,0,12,1,Bank Transfer,,8,0
CUST-2083,7,One-Year,87.2,596.89,0,24,1,Electronic Check,<50k,9,0
CUST-2084,30,One-Year,49.45,1493.74,0,23,1,Bank Transfer,50k-100k,,0
CUST-2085,12,Month-to-Month,189.01,2381.03,0,15,0,Credit Card,>150k,6,0
CUST-2086,37,Two-Year,118.26,4463.3,0,15,0,Bank Transfer,<50k,3,0
CUST-2087,15,One-Year,156.69,2168.92,4,40,1,Credit Card,50k-100k,7,0
CUST-2088,27,Two-Year,108.56,2697.86,4,1,0,Bank Transfer,>150k,5,0
CUST-2089,39,Two-Year,39.07,1465.15,0,11,0,Bank Transfer,>150k,7,0
CUST-2090,23,Month-to-Month,192.77,4174.04,3,8,0,Credit Card,50k-100k,5,1
CUST-2091,8,Month-to-Month,118.12,959.84,1,15,1,Bank Transfer,,9,0
CUST-2092,5,Two-Year,157.22,792.39,3,3,1,Bank Transfer,<50k,8,1
CUST-2093,46,One-Year,164.06,7650.67,0,7,0,Electronic Check,100k-150k,,0
CUST-2094,43,Month-to-Month,148.27,6151.65,0,7,1,Electronic Check,>150k,5,0
CUST-2095,43,One-Year,196.12,7694.95,0,32,0,Electronic Check,50k-100k,10,0
CUST-2096,46,Month-to-Month,132.13,5985.86,1,25,0,Electronic Check,<50k,2,1
CUST-2097,16,Month-to-Month,143.34,2375.01,1,26,0,Bank Transfer,100k-150k,,0
CUST-2098,34,Month-to-Month,96.78,3358.91,2,28,0,Credit Card,100k-150k,1,1
CUST-2099,19,Two-Year,165.32,3170.48,3,17,1,Electronic Check,50k-100k,4,0
CUST-2100,21,Month-to-Month,197.47,3895.89,2,14,1,Electronic Check,50k-100k,6,1
CUST-2101,32,Two-Year,85.74,2722.99,2,15,1,Bank Transfer,<50k,2,0
CUST-2102,32,One-Year,157.62,4692.4,3,32,1,Bank Transfer,,6,0
CUST-2103,21,Month-to-Month,61.26,1217.74,1,36,1,Electronic Check,50k-100k,7,1
CUST-2104,6,Month-to-Month,130.65,808.62,1,17,0,Electronic Check,50k-100k,6,0
CUST-2105,7,One-Year,154.17,1113.15,2,40,0,Bank Transfer,,8,0
CUST-2106,10,One-Year,75.54,735.89,3,15,0,Credit Card,50k-100k,4,1
CUST-2107,2,Two-Year,111.16,214.73,1,37,0,Bank Transfer,<50k,9,0
CUST-2108,25,One-Year,149.15,3905.07,3,17,1,Bank Transfer,50k-100k,4,0
CUST-2109,45,Month-to-Month,175.19,8261.47,0,35,0,Credit Card,,9,0
CUST-2110,7,One-Year,131.7,929.29,2,36,0,Bank Transfer,50k-100k,1,0
CUST-2111,38,Month-to-Month,191.04,6720.15,1,36,0,Bank Transfer,50k-100k,3,1
CUST-2112,47,Month-to-Month,71.84,3492.9,0,39,1,Bank Transfer,>150k,,1
CUST-2113,29,Month-to-Month,147.53,4046.05,0,33,1,Credit Card,>150k,10,1
CUST-2114,40,Month-to-Month,157.26,6215.65,2,5,0,Electronic Check,50k-100k,3,1
CUST-2115,39,One-Year,197.23,7887.05,0,32,0,Bank Transfer,<50k,7,0
CUST-2116,25,One-Year,93.82,2277.86,3,12,0,Bank Transfer,50k-100k,,0
CUST-2117,12,Month-to-Month,63.1,721.37,1,6,1,Bank Transfer,>150k,9,0
CUST-2118,4,Two-Year,39.05,149.32,0,34,0,Credit Card,50k-100k,5,0
CUST-2119,37,Month-to-Month,40.8,1397.68,1,32,0,Electronic Check,<50k,6,0
CUST-2120,10,One-Year,126.58,1308.48,2,12,0,Bank Transfer,<50k,,0
CUST-2121,8,One-Year,81.98,618.93,0,12,0,Credit Card,50k-100k,10,0
CUST-2122,22,Two-Year,186.86,4037.73,0,29,0,Electronic Check,100k-150k,6,1
CUST-2123,32,Month-to-Month,97.73,2982.71,4,31,0,Electronic Check,<50k,,1
CUST-2124,45,Month-to-Month,96.01,4242.5,0,21,0,Bank Transfer,>150k,,0
CUST-2125,28,Month-to-Month,112.38,3063.84,0,31,1,Bank Transfer,50k-100k,5,0
CUST-2126,34,One-Year,60.97,1893.41,3,37,0,Electronic Check,50k-100k,1,1
CUST-2127,20,Month-to-Month,88.8,1741.66,3,28,0,Electronic Check,50k-100k,,1
CUST-2128,12,Two-Year,150.11,1640.9,0,14,0,Credit Card,,,1
CUST-2129,19,Month-to-Month,69.87,1356.8,3,12,1,Credit Card,50k-100k,7,1
CUST-2130,16,One-Year,72.89,1210.94,2,20,0,Electronic Check,>150k,5,1
CUST-2131,27,Month-to-Month,172.25,4317.87,2,17,0,Electronic Check,100k-150k,1,0
CUST-2132,43,One-Year,40.99,1616.55,0,32,0,Credit Card,50k-100k,,0
CUST-2133,44,One-Year,147.15,6103.74,0,37,1,Credit Card,>150k,7,0
CUST-2134,6,One-Year,113.65,626.71,8,31,1,Credit Card,<50k,1,1
CUST-2135,45,One-Year,70.1,3130.2,1,10,1,Electronic Check,>150k,9,0
CUST-2136,14,One-Year,36.44,460.23,0,17,0,Bank Transfer,50k-100k,1,0
CUST-2137,19,Month-to-Month,67.29,1270.94,0,29,0,Bank Transfer,<50k,4,1
CUST-2138,11,Month-to-Month,192.91,1927.86,2,27,0,Electronic Check,>150k,6,1
CUST-2139,7,One-Year,30.0,189.11,0,25,0,Credit Card,>150k,1,1
CUST-2140,42,One-Year,109.99,4553.63,0,40,1,Bank Transfer,,4,0
CUST-2141,23,Two-Year,137.24,3067.73,3,30,1,Credit Card,<50k,,0
CUST-2142,17,Two-Year,91.57,1405.91,3,10,0,Bank Transfer,50k-100k,,0
CUST-2143,9,One-Year,89.0,834.07,1,27,1,Electronic Check,50k-100k,7,0
CUST-2144,43,Month-to-Month,151.96,6082.68,0,13,0,Electronic Check,100k-150k,10,0
CUST-2145,27,Month-to-Month,81.17,2101.57,1,35,1,Bank Transfer,,10,1
CUST-2146,22,One-Year,55.64,1172.23,1,12,1,Credit Card,100k-150k,7,0
CUST-2147,48,One-Year,159.77,7639.71,1,13,0,Bank Transfer,50k-100k,,1
CUST-2148,32,Month-to-Month,187.61,5954.58,2,3,0,Credit Card,<50k,,0
CUST-2149,22,Two-Year,82.26,1873.55,0,10,0,Bank Transfer,,6,0
CUST-2150,29,Month-to-Month,148.61,4066.03,0,36,0,Credit Card,<50k,2,0
CUST-2151,11,One-Year,135.88,1502.12,0,16,0,Electronic Check,,8,1
CUST-2152,25,Month-to-Month,110.07,2793.22,1,24,1,Electronic Check,100k-150k,,0
CUST-2153,43,One-Year,179.55,8092.57,3,5,0,Credit Card,100k-150k,,1
CUST-2154,43,Month-to-Month,136.82,5552.93,2,6,1,Electronic Check,,8,0
CUST-2155,27,Two-Year,91.09,2306.72,1,34,0,Bank Transfer,50k-100k,3,0
CUST-2156,20,Month-to-Month,198.35,3771.14,0,30,0,Bank Transfer,100k-150k,,0
CUST-2157,1,One-Year,32.27,30.89,4,25,1,Credit Card,100k-150k,5,1
CUST-2158,33,Two-Year,162.3,5147.44,0,23,1,Electronic Check,<50k,5,0
CUST-2159,43,Month-to-Month,142.26,5797.81,1,8,0,Credit Card,,2,1
CUST-2160,5,Month-to-Month,165.25,840.16,3,1,0,Electronic Check,,10,1
CUST-2161,30,One-Year,85.25,2556.84,1,4,0,Credit Card,,2,0
CUST-2162,6,Month-to-Month,163.57,917.59,0,6,1,Bank Transfer,100k-150k,4,1
CUST-2163,32,One-Year,60.63,1829.98,2,4,1,Credit Card,50k-100k,2,1
CUST-2164,10,Two-Year,126.82,1177.4,0,5,0,Credit Card,,4,0
CUST-2165,38,Month-to-Month,99.09,3750.69,0,17,1,Electronic Check,<50k,1,0
CUST-2166,17,Month-to-Month,56.41,871.94,1,4,1,Credit Card,100k-150k,8,0
CUST-2167,6,Month-to-Month,160.14,996.56,2,39,0,Electronic Check,50k-100k,6,0
CUST-2168,31,Month-to-Month,80.04,2415.15,1,13,0,Electronic Check,<50k,6,0
CUST-2169,21,Two-Year,172.9,3797.35,1,30,1,Credit Card,<50k,7,1
CUST-2170,9,One-Year,93.85,870.44,0,24,0,Bank Transfer,>150k,3,0
CUST-2171,14,Month-to-Month,95.52,1233.62,0,2,1,Bank Transfer,<50k,9,1
CUST-2172,39,One-Year,102.59,4169.45,0,4,1,Credit Card,<50k,6,0
CUST-2173,10,Month-to-Month,189.37,1932.6,1,1,1,Electronic Check,<50k,5,1
CUST-2174,8,One-Year,119.04,905.81,0,9,1,Electronic Check,,2,0
CUST-2175,16,Month-to-Month,84.45,1263.39,3,21,1,Bank Transfer,100k-150k,10,0
CUST-2176,9,Two-Year,161.87,1436.2,4,38,0,Credit Card,50k-100k,,1
CUST-2177,7,Month-to-Month,54.22,359.9,1,30,1,Credit Card,50k-100k,4,1
CUST-2178,10,Month-to-Month,161.22,1565.55,0,1,1,Bank Transfer,,8,0
CUST-2179,21,Month-to-Month,82.41,1786.82,0,13,0,Bank Transfer,>150k,4,0
CUST-2180,16,One-Year,100.91,1651.35,0,17,0,Credit Card,50k-100k,1,0
CUST-2181,6,Month-to-Month,160.89,1012.59,1,25,0,Electronic Check,50k-100k,6,1
CUST-2182,18,Month-to-Month,132.11,2241.76,1,21,0,Credit Card,<50k,6,1
CUST-2183,21,One-Year,92.75,1760.41,1,21,1,Credit Card,50k-100k,1,0
CUST-2184,37,Month-to-Month,115.99,4327.75,2,32,0,Credit Card,<50k,2,0
CUST-2185,16,Month-to-Month,90.25,1376.94,0,22,0,Bank Transfer,50k-100k,1,0
CUST-2186,26,One-Year,122.18,2901.65,0,11,0,Bank Transfer,<50k,1,0
CUST-2187,4,One-Year,147.54,573.52,0,15,0,Credit Card,50k-100k,6,0
CUST-2188,26,Month-to-Month,159.14,4029.37,2,27,0,Credit Card,<50k,1,0
CUST-2189,1,Month-to-Month,42.71,44.09,1,11,1,Credit Card,<50k,,0
CUST-2190,19,Month-to-Month,92.63,1686.51,3,39,1,Bank Transfer,<50k,5,0
CUST-2191,29,Month-to-Month,131.57,3806.8,1,26,0,Credit Card,<50k,7,0
CUST-2192,14,Month-to-Month,125.94,1784.48,3,14,1,Bank Transfer,50k-100k,4,0
CUST-2193,17,Month-to-Month,33.05,506.71,3,22,0,Bank Transfer,,7,1
CUST-2194,26,One-Year,57.09,1445.38,1,19,0,Credit Card,100k-150k,,0
CUST-2195,1,Two-Year,187.13,176.93,0,37,0,Credit Card,<50k,4,0
CUST-2196,48,Two-Year,41.94,1937.88,0,3,0,Bank Transfer,<50k,,0
CUST-2197,14,Month-to-Month,137.24,2003.72,2,31,0,Credit Card,<50k,4,0
CUST-2198,45,One-Year,74.91,3389.26,1,10,0,Credit Card,50k-100k,7,0
CUST-2199,30,Month-to-Month,194.39,5753.05,0,5,1,Electronic Check,50k-100k,8,1
CUST-2200,43,Month-to-Month,177.24,7127.63,1,1,0,Electronic Check,,7,0
