date,store_id,category,is_promotion,foot_traffic,marketing_spend_usd,revenue_usd
2024-10-07,Store-East,Apparel,0,34,10.01,807.02
2024-10-07,Store-East,Home & Kitchen,0,19,46.94,692.5
2024-10-07,Store-East,Beauty,0,27,1.02,681.69
2024-10-07,Store-West,Electronics,1,90,97.18,1684.75
2024-10-07,Store-West,Apparel,0,35,49.68,693.49
2024-10-07,Store-West,Home & Kitchen,0,32,24.9,865.59
2024-10-07,Store-West,Beauty,0,27,45.53,903.43
2024-10-08,Store-North,Electronics,0,60,37.55,1223.61
2024-10-08,Store-North,Apparel,0,26,2.83,719.3
2024-10-08,Store-North,Home & Kitchen,0,22,43.45,710.8
2024-10-08,Store-North,Beauty,0,28,31.77,836.09
2024-10-08,Store-South,Electronics,0,60,35.91,1333.35
2024-10-08,Store-South,Apparel,0,43,49.59,759.15
2024-10-08,Store-South,Home & Kitchen,0,30,8.8,871.89
2024-10-08,Store-South,Beauty,0,24,0.28,872.81
2024-10-08,Store-East,Electronics,0,40,34.62,1066.41
2024-10-08,Store-East,Apparel,0,24,1.56,824.36
2024-10-08,Store-East,Home & Kitchen,1,37,189.98,1010.72
2024-10-08,Store-East,Beauty,0,51,32.09,806.21
2024-10-08,Store-West,Electronics,0,50,14.15,1207.29
2024-10-08,Store-West,Apparel,0,37,35.58,694.15
2024-10-08,Store-West,Home & Kitchen,0,22,33.38,756.04
2024-10-08,Store-West,Beauty,0,31,42.23,688.98
2024-10-09,Store-North,Electronics,0,36,49.1,1083.4
2024-10-09,Store-North,Apparel,0,52,25.85,865.58
2024-10-09,Store-North,Home & Kitchen,0,31,44.19,876.79
2024-10-09,Store-North,Beauty,0,41,45.87,896.19
2024-10-09,Store-South,Electronics,0,75,44.82,1178.86
2024-10-09,Store-South,Apparel,0,39,14.59,905.58
2024-10-09,Store-South,Home & Kitchen,0,61,38.16,918.9
2024-10-09,Store-South,Beauty,0,27,43.21,841.31
2024-10-09,Store-East,Electronics,0,65,41.5,1176.87
2024-10-09,Store-East,Apparel,0,44,14.39,813.79
2024-10-09,Store-East,Home & Kitchen,0,44,32.86,848.78
2024-10-09,Store-East,Beauty,0,31,34.34,805.05
2024-10-09,Store-West,Electronics,0,46,23.26,1278.08
2024-10-09,Store-West,Apparel,0,26,10.56,857.57
2024-10-09,Store-West,Home & Kitchen,0,20,2.45,701.37
2024-10-09,Store-West,Beauty,0,34,16.8,913.43
2024-10-10,Store-North,Electronics,0,63,15.06,1105.94
2024-10-10,Store-North,Apparel,0,39,15.66,805.98
2024-10-10,Store-North,Home & Kitchen,1,65,90.12,1101.85
2024-10-10,Store-North,Beauty,0,36,41.56,751.72
2024-10-10,Store-South,Electronics,1,91,269.08,1843.14
2024-10-10,Store-South,Apparel,0,24,42.27,759.24
2024-10-10,Store-South,Home & Kitchen,0,43,45.36,682.54
2024-10-10,Store-South,Beauty,0,30,26.87,828.27
2024-10-10,Store-East,Electronics,0,47,20.19,1237.42
2024-10-10,Store-East,Apparel,1,34,142.81,1099.0
2024-10-10,Store-East,Home & Kitchen,0,30,42.78,706.16
2024-10-10,Store-East,Beauty,0,42,39.27,755.63
2024-10-10,Store-West,Electronics,0,42,14.4,1312.54
2024-10-10,Store-West,Apparel,0,27,32.42,919.19
2024-10-10,Store-West,Home & Kitchen,0,35,48.81,749.75
2024-10-10,Store-West,Beauty,1,48,237.43,1113.97
2024-10-11,Store-North,Electronics,0,48,0.47,1106.23
2024-10-11,Store-North,Apparel,1,44,79.37,1220.03
2024-10-11,Store-North,Home & Kitchen,0,23,7.23,752.47
2024-10-11,Store-North,Beauty,0,44,13.78,831.39
2024-10-11,Store-South,Electronics,0,43,7.9,1098.35
2024-10-11,Store-South,Apparel,1,33,153.57,1048.91
2024-10-11,Store-South,Home & Kitchen,0,25,36.55,764.12
2024-10-11,Store-South,Beauty,1,43,145.7,1284.05
2024-10-11,Store-East,Electronics,1,56,142.77,1582.95
2024-10-11,Store-East,Apparel,0,45,33.84,692.55
2024-10-11,Store-East,Home & Kitchen,0,33,12.07,706.57
2024-10-11,Store-East,Beauty,0,44,32.53,755.44
2024-10-11,Store-West,Electronics,0,36,21.1,1052.76
2024-10-11,Store-West,Apparel,0,32,47.95,860.32
2024-10-11,Store-West,Home & Kitchen,0,26,48.52,737.15
2024-10-11,Store-West,Beauty,0,33,25.14,728.66
2024-10-12,Store-North,Electronics,0,79,17.8,1855.58
2024-10-12,Store-North,Apparel,0,65,17.7,1142.54
2024-10-12,Store-North,Home & Kitchen,0,30,21.43,1035.68
2024-10-12,Store-North,Beauty,0,56,4.72,1058.05
2024-10-12,Store-South,Electronics,0,91,16.75,1845.67
2024-10-12,Store-South,Apparel,1,54,276.68,1407.37
2024-10-12,Store-South,Home & Kitchen,0,36,8.01,1217.82
2024-10-12,Store-South,Beauty,1,43,112.57,1410.56
2024-10-12,Store-East,Electronics,0,74,21.08,1714.85
2024-10-12,Store-East,Apparel,0,69,10.96,1065.03
2024-10-12,Store-East,Home & Kitchen,0,38,35.28,983.6
2024-10-12,Store-East,Beauty,0,38,23.92,1208.44
2024-10-12,Store-West,Electronics,0,47,27.32,1497.68
2024-10-12,Store-West,Apparel,0,51,2.05,1133.9
2024-10-12,Store-West,Home & Kitchen,0,46,9.6,1236.43
2024-10-12,Store-West,Beauty,1,74,233.56,1647.04
2024-10-13,Store-North,Electronics,0,91,19.61,1806.35
2024-10-13,Store-North,Apparel,0,62,31.91,1235.13
2024-10-13,Store-North,Home & Kitchen,0,32,33.04,989.9
2024-10-13,Store-North,Beauty,0,60,40.46,1106.13
2024-10-13,Store-South,Electronics,0,92,2.66,1671.84
2024-10-13,Store-South,Apparel,0,54,18.74,1147.8
2024-10-13,Store-South,Home & Kitchen,1,69,175.03,1443.4
2024-10-13,Store-South,Beauty,1,74,244.61,1603.87
2024-10-13,Store-East,Electronics,0,68,37.04,1489.07
2024-10-13,Store-East,Apparel,0,30,0.55,1062.96
2024-10-13,Store-East,Home & Kitchen,0,28,21.13,935.6
2024-10-13,Store-East,Beauty,0,30,41.9,1075.03
2024-10-13,Store-West,Electronics,0,77,42.52,1529.29
2024-10-13,Store-West,Apparel,0,31,7.58,955.37
2024-10-13,Store-West,Home & Kitchen,0,57,36.58,996.16
2024-10-13,Store-West,Beauty,0,57,20.56,1236.65
2024-10-14,Store-North,Electronics,0,46,30.97,1094.67
2024-10-14,Store-North,Apparel,0,25,2.87,850.27
2024-10-14,Store-North,Home & Kitchen,0,22,36.15,703.15
2024-10-14,Store-North,Beauty,1,38,202.86,976.93
2024-10-14,Store-South,Electronics,1,59,251.7,1530.2
2024-10-14,Store-South,Apparel,0,42,26.9,749.44
2024-10-14,Store-South,Home & Kitchen,0,33,43.91,916.65
2024-10-14,Store-South,Beauty,0,21,21.32,703.75
2024-10-14,Store-East,Electronics,0,60,33.54,1063.57
2024-10-14,Store-East,Apparel,1,52,151.72,1154.71
2024-10-14,Store-East,Home & Kitchen,0,26,40.06,702.81
2024-10-14,Store-East,Beauty,1,49,100.17,1103.29
2024-10-14,Store-West,Electronics,0,33,3.26,1123.6
2024-10-14,Store-West,Apparel,0,39,48.28,826.74
2024-10-14,Store-West,Home & Kitchen,1,43,255.41,1097.16
2024-10-14,Store-West,Beauty,0,27,44.78,760.21
2024-10-15,Store-North,Electronics,0,52,44.0,1339.67
2024-10-15,Store-North,Apparel,0,33,34.14,819.09
2024-10-15,Store-North,Home & Kitchen,0,21,42.25,723.2
2024-10-15,Store-North,Beauty,1,64,182.23,1155.54
2024-10-15,Store-South,Electronics,0,54,2.42,1221.01
2024-10-15,Store-South,Apparel,0,25,28.21,818.79
2024-10-15,Store-South,Home & Kitchen,0,32,46.14,805.37
2024-10-15,Store-South,Beauty,0,47,7.5,846.93
2024-10-15,Store-East,Electronics,0,56,7.57,1331.26
2024-10-15,Store-East,Apparel,0,26,44.35,849.31
2024-10-15,Store-East,Home & Kitchen,0,51,25.52,865.37
2024-10-15,Store-East,Beauty,1,33,213.14,1158.31
2024-10-15,Store-West,Electronics,1,64,55.1,1598.58
2024-10-15,Store-West,Apparel,0,41,8.78,856.2
2024-10-15,Store-West,Home & Kitchen,1,28,63.95,970.52
2024-10-15,Store-West,Beauty,0,40,27.61,684.43
2024-10-16,Store-North,Electronics,0,49,26.89,1341.74
2024-10-16,Store-North,Apparel,0,29,16.08,696.5
2024-10-16,Store-North,Home & Kitchen,1,38,169.61,1106.54
2024-10-16,Store-North,Beauty,0,43,39.87,850.34
2024-10-16,Store-South,Electronics,1,82,167.04,1706.86
2024-10-16,Store-South,Apparel,0,37,8.88,827.9
2024-10-16,Store-South,Home & Kitchen,1,30,226.82,1028.11
2024-10-16,Store-South,Beauty,1,44,88.49,1137.58
2024-10-16,Store-East,Electronics,1,124,256.89,1893.7
2024-10-16,Store-East,Apparel,0,31,21.51,831.77
2024-10-16,Store-East,Home & Kitchen,0,32,37.1,772.77
2024-10-16,Store-East,Beauty,0,25,3.72,692.45
2024-10-16,Store-West,Electronics,0,66,28.86,1345.29
2024-10-16,Store-West,Apparel,0,26,9.0,758.85
2024-10-16,Store-West,Home & Kitchen,0,33,27.91,770.47
2024-10-16,Store-West,Beauty,0,42,3.76,877.72
2024-10-17,Store-North,Electronics,1,84,53.48,1792.47
2024-10-17,Store-North,Apparel,0,53,18.23,809.49
2024-10-17,Store-North,Home & Kitchen,0,30,39.83,915.15
2024-10-17,Store-North,Beauty,0,24,28.27,716.46
2024-10-17,Store-South,Electronics,0,43,22.43,1302.99
2024-10-17,Store-South,Apparel,0,25,47.0,723.03
2024-10-17,Store-South,Home & Kitchen,0,51,22.63,843.46
2024-10-17,Store-South,Beauty,1,64,238.23,1107.72
2024-10-17,Store-East,Electronics,0,60,0.21,1108.0
2024-10-17,Store-East,Apparel,0,24,5.58,699.97
2024-10-17,Store-East,Home & Kitchen,0,25,18.3,798.77
2024-10-17,Store-East,Beauty,0,41,0.92,750.43
2024-10-17,Store-West,Electronics,0,75,21.96,1372.2
2024-10-17,Store-West,Apparel,1,71,198.38,1268.23
2024-10-17,Store-West,Home & Kitchen,0,43,3.69,721.75
2024-10-17,Store-West,Beauty,0,37,25.76,681.31
2024-10-18,Store-North,Electronics,1,72,280.49,1682.42
2024-10-18,Store-North,Apparel,0,44,13.54,879.19
2024-10-18,Store-North,Home & Kitchen,0,25,34.37,774.9
2024-10-18,Store-North,Beauty,0,32,11.13,791.73
2024-10-18,Store-South,Electronics,0,42,43.5,1123.87
2024-10-18,Store-South,Apparel,0,32,34.16,888.09
2024-10-18,Store-South,Home & Kitchen,1,40,97.8,1157.06
2024-10-18,Store-South,Beauty,1,40,60.45,1009.1
2024-10-18,Store-East,Electronics,0,38,37.31,1294.22
2024-10-18,Store-East,Apparel,0,23,21.38,825.42
2024-10-18,Store-East,Home & Kitchen,0,24,31.86,741.76
2024-10-18,Store-East,Beauty,1,50,294.98,1064.1
2024-10-18,Store-West,Electronics,1,78,250.3,1916.11
2024-10-18,Store-West,Apparel,0,40,43.33,809.61
2024-10-18,Store-West,Home & Kitchen,0,47,34.2,904.97
2024-10-18,Store-West,Beauty,1,29,207.33,1040.64
2024-10-19,Store-North,Electronics,0,55,6.4,1563.82
2024-10-19,Store-North,Apparel,1,40,103.47,1296.47
2024-10-19,Store-North,Home & Kitchen,0,37,33.77,1172.86
2024-10-19,Store-North,Beauty,1,50,204.33,1578.61
2024-10-19,Store-South,Electronics,0,71,41.34,1404.48
2024-10-19,Store-South,Apparel,1,39,63.25,1387.82
2024-10-19,Store-South,Home & Kitchen,0,30,22.09,937.37
2024-10-19,Store-South,Beauty,0,43,46.14,1066.97
2024-10-19,Store-East,Electronics,0,102,40.17,1802.63
2024-10-19,Store-East,Apparel,0,34,11.81,1039.77
2024-10-19,Store-East,Home & Kitchen,0,59,47.09,1010.56
2024-10-19,Store-East,Beauty,0,41,49.88,977.9
2024-10-19,Store-West,Electronics,1,96,176.43,2276.44
2024-10-19,Store-West,Apparel,0,77,33.36,1241.86
2024-10-19,Store-West,Home & Kitchen,0,27,19.3,976.65
2024-10-19,Store-West,Beauty,0,32,6.33,1058.51
2024-10-20,Store-North,Electronics,1,107,247.81,2421.4
2024-10-20,Store-North,Apparel,1,87,109.18,1731.42
2024-10-20,Store-North,Home & Kitchen,0,42,6.93,1147.75
2024-10-20,Store-North,Beauty,1,56,262.12,1593.16
2024-10-20,Store-South,Electronics,1,89,141.56,2020.66
2024-10-20,Store-South,Apparel,0,37,22.18,925.8
2024-10-20,Store-South,Home & Kitchen,0,36,3.11,956.84
2024-10-20,Store-South,Beauty,0,66,10.6,1206.34
2024-10-20,Store-East,Electronics,0,54,49.62,1744.23
2024-10-20,Store-East,Apparel,0,60,49.65,931.37
2024-10-20,Store-East,Home & Kitchen,0,57,9.9,1181.81
2024-10-20,Store-East,Beauty,0,32,46.57,1016.0
2024-10-20,Store-West,Electronics,0,75,3.03,1585.55
2024-10-20,Store-West,Apparel,0,37,19.92,1201.59
2024-10-20,Store-West,Home & Kitchen,1,96,142.83,1586.66
2024-10-20,Store-West,Beauty,0,37,29.3,974.07
2024-10-21,Store-North,Electronics,1,49,66.03,1645.35
2024-10-21,Store-North,Apparel,0,35,20.75,842.61
2024-10-21,Store-North,Home & Kitchen,0,45,45.45,918.64
2024-10-21,Store-North,Beauty,0,23,42.16,770.67
2024-10-21,Store-South,Electronics,0,31,9.07,1072.41
2024-10-21,Store-South,Apparel,0,28,7.38,896.77
2024-10-21,Store-South,Home & Kitchen,1,49,128.95,1277.56
2024-10-21,Store-South,Beauty,0,23,31.58,798.01
2024-10-21,Store-East,Electronics,0,49,1.33,1277.57
2024-10-21,Store-East,Apparel,0,26,29.23,776.15
2024-10-21,Store-East,Home & Kitchen,0,22,45.92,688.87
2024-10-21,Store-East,Beauty,0,25,6.77,829.62
2024-10-21,Store-West,Electronics,0,58,30.56,1263.15
2024-10-21,Store-West,Apparel,0,48,32.55,735.88
2024-10-21,Store-West,Home & Kitchen,1,58,214.71,957.99
2024-10-21,Store-West,Beauty,0,31,3.66,802.94
2024-10-22,Store-North,Electronics,0,72,41.09,1294.45
2024-10-22,Store-North,Apparel,0,27,24.08,774.25
2024-10-22,Store-North,Home & Kitchen,0,33,49.79,760.87
2024-10-22,Store-North,Beauty,0,26,28.87,910.18
2024-10-22,Store-South,Electronics,0,36,3.19,1053.81
2024-10-22,Store-South,Apparel,0,24,11.86,838.82
2024-10-22,Store-South,Home & Kitchen,1,46,133.01,1262.12
2024-10-22,Store-South,Beauty,0,38,9.49,885.29
2024-10-22,Store-East,Electronics,0,69,28.46,1189.28
2024-10-22,Store-East,Apparel,1,38,197.42,1184.27
2024-10-22,Store-East,Home & Kitchen,0,51,7.79,848.2
2024-10-22,Store-East,Beauty,0,29,23.76,809.36
2024-10-22,Store-West,Electronics,0,37,13.84,1139.11
2024-10-22,Store-West,Apparel,1,51,283.77,1198.31
2024-10-22,Store-West,Home & Kitchen,0,26,48.37,852.5
2024-10-22,Store-West,Beauty,0,36,25.73,812.63
2024-10-23,Store-North,Electronics,0,35,34.73,1131.33
2024-10-23,Store-North,Apparel,0,31,0.14,707.83
2024-10-23,Store-North,Home & Kitchen,0,31,25.91,905.91
2024-10-23,Store-North,Beauty,0,55,43.87,889.54
2024-10-23,Store-South,Electronics,0,40,32.12,1071.18
2024-10-23,Store-South,Apparel,0,22,8.24,731.75
2024-10-23,Store-South,Home & Kitchen,1,32,115.85,1065.45
2024-10-23,Store-South,Beauty,0,24,27.92,731.11
2024-10-23,Store-East,Electronics,1,49,191.51,1729.95
2024-10-23,Store-East,Apparel,0,34,17.34,738.97
2024-10-23,Store-East,Home & Kitchen,0,53,35.66,812.22
2024-10-23,Store-East,Beauty,0,57,40.63,899.02
2024-10-23,Store-West,Electronics,0,74,16.26,1326.6
2024-10-23,Store-West,Apparel,0,25,43.75,753.08
2024-10-23,Store-West,Home & Kitchen,0,49,4.34,833.42
2024-10-23,Store-West,Beauty,0,27,2.54,901.13
2024-10-24,Store-North,Electronics,0,51,6.59,1051.65
2024-10-24,Store-North,Apparel,0,21,34.38,748.73
2024-10-24,Store-North,Home & Kitchen,0,23,13.54,796.46
2024-10-24,Store-North,Beauty,1,34,195.14,1026.61
2024-10-24,Store-South,Electronics,0,39,4.53,1292.68
2024-10-24,Store-South,Apparel,1,78,118.08,1179.46
2024-10-24,Store-South,Home & Kitchen,0,51,5.78,871.76
2024-10-24,Store-South,Beauty,0,20,23.72,699.32
2024-10-24,Store-East,Electronics,0,58,25.08,1263.74
2024-10-24,Store-East,Apparel,0,23,47.13,692.51
2024-10-24,Store-East,Home & Kitchen,0,33,31.77,861.01
2024-10-24,Store-East,Beauty,1,35,257.8,1145.59
2024-10-24,Store-West,Electronics,1,52,79.34,1569.79
2024-10-24,Store-West,Apparel,0,21,1.75,690.84
2024-10-24,Store-West,Home & Kitchen,1,46,280.81,1285.34
2024-10-24,Store-West,Beauty,0,24,37.98,790.26
2024-10-25,Store-North,Electronics,0,55,29.84,1207.29
2024-10-25,Store-North,Apparel,0,27,37.13,746.05
2024-10-25,Store-North,Home & Kitchen,1,65,211.28,1098.07
2024-10-25,Store-North,Beauty,0,28,9.7,902.93
2024-10-25,Store-South,Electronics,0,57,3.12,1371.41
2024-10-25,Store-South,Apparel,0,48,45.25,752.04
2024-10-25,Store-South,Home & Kitchen,0,24,2.91,752.07
2024-10-25,Store-South,Beauty,0,24,0.92,698.27
2024-10-25,Store-East,Electronics,1,62,98.05,1515.76
2024-10-25,Store-East,Apparel,1,32,184.03,979.79
2024-10-25,Store-East,Home & Kitchen,0,21,7.34,729.88
2024-10-25,Store-East,Beauty,0,34,13.12,707.35
2024-10-25,Store-West,Electronics,0,32,30.96,1143.53
2024-10-25,Store-West,Apparel,0,29,39.12,833.91
2024-10-25,Store-West,Home & Kitchen,1,67,129.69,1137.49
2024-10-25,Store-West,Beauty,0,23,26.14,749.56
2024-10-26,Store-North,Electronics,0,51,32.06,1514.92
2024-10-26,Store-North,Apparel,0,56,11.88,977.82
2024-10-26,Store-North,Home & Kitchen,0,31,8.93,997.17
2024-10-26,Store-North,Beauty,1,39,130.72,1389.18
2024-10-26,Store-South,Electronics,0,65,13.09,1695.29
2024-10-26,Store-South,Apparel,0,70,30.31,1166.75
2024-10-26,Store-South,Home & Kitchen,1,91,168.34,1494.53
2024-10-26,Store-South,Beauty,0,62,0.14,1137.48
2024-10-26,Store-East,Electronics,0,74,37.05,1720.09
2024-10-26,Store-East,Apparel,0,30,23.78,1021.31
2024-10-26,Store-East,Home & Kitchen,0,35,45.56,1057.02
2024-10-26,Store-East,Beauty,0,39,35.66,1014.29
2024-10-26,Store-West,Electronics,0,64,29.7,1475.37
2024-10-26,Store-West,Apparel,0,63,30.96,1173.9
2024-10-26,Store-West,Home & Kitchen,0,51,25.01,1023.35
2024-10-26,Store-West,Beauty,0,36,16.95,932.28
2024-10-27,Store-North,Electronics,0,45,39.89,1517.55
2024-10-27,Store-North,Apparel,0,59,1.86,1059.84
2024-10-27,Store-North,Home & Kitchen,1,78,161.44,1674.31
2024-10-27,Store-North,Beauty,0,30,13.91,925.09
2024-10-27,Store-South,Electronics,0,58,24.95,1730.64
2024-10-27,Store-South,Apparel,0,70,44.58,1087.07
2024-10-27,Store-South,Home & Kitchen,1,65,240.14,1471.73
2024-10-27,Store-South,Beauty,0,42,37.55,1186.18
2024-10-27,Store-East,Electronics,0,41,41.83,1435.83
2024-10-27,Store-East,Apparel,0,40,15.44,1020.77
2024-10-27,Store-East,Home & Kitchen,0,36,0.75,1204.48
2024-10-27,Store-East,Beauty,0,64,32.28,1079.64
2024-10-27,Store-West,Electronics,0,51,41.61,1397.45
2024-10-27,Store-West,Apparel,0,47,18.9,1182.89
2024-10-27,Store-West,Home & Kitchen,0,60,25.13,1097.1
2024-10-27,Store-West,Beauty,0,43,9.09,1186.04
2024-10-28,Store-North,Electronics,0,47,45.49,1118.26
2024-10-28,Store-North,Apparel,1,53,176.27,1013.62
2024-10-28,Store-North,Home & Kitchen,0,28,1.64,773.06
2024-10-28,Store-North,Beauty,1,35,177.59,1083.95
2024-10-28,Store-South,Electronics,0,32,48.31,1110.15
2024-10-28,Store-South,Apparel,0,39,43.68,694.94
2024-10-28,Store-South,Home & Kitchen,0,28,1.81,879.46
2024-10-28,Store-South,Beauty,0,39,49.77,819.82
2024-10-28,Store-East,Electronics,0,41,6.91,1042.88
2024-10-28,Store-East,Apparel,0,31,38.0,846.57
2024-10-28,Store-East,Home & Kitchen,0,36,12.44,787.82
2024-10-28,Store-East,Beauty,0,33,30.71,752.72
2024-10-28,Store-West,Electronics,0,34,27.25,1127.87
2024-10-28,Store-West,Apparel,0,33,37.97,879.53
2024-10-28,Store-West,Home & Kitchen,0,22,23.32,706.38
2024-10-28,Store-West,Beauty,0,24,9.94,764.8
2024-10-29,Store-North,Electronics,0,50,22.35,1357.98
2024-10-29,Store-North,Apparel,0,44,34.67,798.92
2024-10-29,Store-North,Home & Kitchen,0,29,42.54,869.53
2024-10-29,Store-North,Beauty,0,25,17.67,768.11
2024-10-29,Store-South,Electronics,0,45,2.06,1299.21
2024-10-29,Store-South,Apparel,0,29,10.62,778.17
2024-10-29,Store-South,Home & Kitchen,1,63,112.43,1202.12
2024-10-29,Store-South,Beauty,0,28,21.19,905.48
2024-10-29,Store-East,Electronics,0,66,37.97,1249.73
2024-10-29,Store-East,Apparel,1,41,56.73,1024.09
2024-10-29,Store-East,Home & Kitchen,0,46,17.96,882.75
2024-10-29,Store-East,Beauty,0,28,0.04,822.73
2024-10-29,Store-West,Electronics,0,47,23.14,1359.78
2024-10-29,Store-West,Apparel,0,29,26.45,826.1
2024-10-29,Store-West,Home & Kitchen,0,33,38.05,743.56
2024-10-29,Store-West,Beauty,0,41,23.55,907.45
2024-10-30,Store-North,Electronics,0,66,45.79,1361.11
2024-10-30,Store-North,Apparel,0,23,24.72,789.56
2024-10-30,Store-North,Home & Kitchen,0,27,35.12,717.25
2024-10-30,Store-North,Beauty,0,32,34.55,813.09
2024-10-30,Store-South,Electronics,0,78,46.91,1214.19
2024-10-30,Store-South,Apparel,1,52,246.21,1007.16
2024-10-30,Store-South,Home & Kitchen,0,27,25.32,771.98
2024-10-30,Store-South,Beauty,0,22,39.4,696.23
2024-10-30,Store-East,Electronics,0,70,3.2,1301.93
2024-10-30,Store-East,Apparel,0,46,1.81,855.0
2024-10-30,Store-East,Home & Kitchen,0,25,33.77,728.04
2024-10-30,Store-East,Beauty,0,54,41.88,907.25
2024-10-30,Store-West,Electronics,0,48,7.6,1358.42
2024-10-30,Store-West,Apparel,0,48,40.72,846.74
2024-10-30,Store-West,Home & Kitchen,0,27,39.63,908.83
2024-10-30,Store-West,Beauty,0,27,11.72,752.92
2024-10-31,Store-North,Electronics,0,60,46.02,1199.76
2024-10-31,Store-North,Apparel,0,31,36.45,864.45
2024-10-31,Store-North,Home & Kitchen,0,41,24.94,828.92
2024-10-31,Store-North,Beauty,0,24,44.54,819.28
2024-10-31,Store-South,Electronics,0,38,38.3,1168.26
2024-10-31,Store-South,Apparel,0,29,32.93,738.16
2024-10-31,Store-South,Home & Kitchen,0,34,2.49,873.63
2024-10-31,Store-South,Beauty,0,37,6.98,918.31
2024-10-31,Store-East,Electronics,0,64,5.79,1156.69
2024-10-31,Store-East,Apparel,0,30,35.75,683.76
2024-10-31,Store-East,Home & Kitchen,0,30,37.56,899.76
2024-10-31,Store-East,Beauty,0,28,23.03,775.97
2024-10-31,Store-West,Electronics,0,86,32.59,1338.1
2024-10-31,Store-West,Apparel,0,43,20.36,859.88
2024-10-31,Store-West,Home & Kitchen,0,40,28.33,782.82
2024-10-31,Store-West,Beauty,0,56,24.09,893.9
2024-11-01,Store-North,Electronics,0,59,40.7,2016.44
2024-11-01,Store-North,Apparel,0,39,3.02,1178.55
2024-11-01,Store-North,Home & Kitchen,0,45,46.75,1341.7
2024-11-01,Store-North,Beauty,0,86,36.38,1339.26
2024-11-01,Store-South,Electronics,0,61,20.63,1669.1
2024-11-01,Store-South,Apparel,0,56,17.91,1415.19
2024-11-01,Store-South,Home & Kitchen,1,49,177.26,1633.1
2024-11-01,Store-South,Beauty,0,33,13.88,1148.89
2024-11-01,Store-East,Electronics,0,64,6.66,1706.76
2024-11-01,Store-East,Apparel,0,45,23.3,1298.91
2024-11-01,Store-East,Home & Kitchen,0,50,0.87,1204.3
2024-11-01,Store-East,Beauty,1,55,296.03,1766.18
2024-11-01,Store-West,Electronics,0,87,18.15,1927.09
2024-11-01,Store-West,Apparel,0,49,5.52,1375.41
2024-11-01,Store-West,Home & Kitchen,0,44,34.28,1182.47
2024-11-01,Store-West,Beauty,0,81,46.01,1366.81
2024-11-02,Store-North,Electronics,1,199,293.95,3921.77
2024-11-02,Store-North,Apparel,0,105,44.41,1927.08
2024-11-02,Store-North,Home & Kitchen,0,78,45.53,1570.15
2024-11-02,Store-North,Beauty,1,79,103.28,2352.57
2024-11-02,Store-South,Electronics,1,218,266.09,3393.75
2024-11-02,Store-South,Apparel,0,71,49.35,1700.51
2024-11-02,Store-South,Home & Kitchen,0,58,36.13,1810.12
2024-11-02,Store-South,Beauty,0,67,45.65,1842.62
2024-11-02,Store-East,Electronics,0,73,34.97,2216.61
2024-11-02,Store-East,Apparel,0,111,15.67,1752.96
2024-11-02,Store-East,Home & Kitchen,0,77,13.65,1720.19
2024-11-02,Store-East,Beauty,0,56,39.29,1715.54
2024-11-02,Store-West,Electronics,1,130,114.97,4143.75
2024-11-02,Store-West,Apparel,1,104,140.1,2375.59
2024-11-02,Store-West,Home & Kitchen,0,58,3.51,1845.18
2024-11-02,Store-West,Beauty,1,68,182.47,2110.09
2024-11-03,Store-North,Electronics,0,97,1.36,2234.79
2024-11-03,Store-North,Apparel,0,97,2.56,1499.17
2024-11-03,Store-North,Home & Kitchen,0,66,11.64,1904.18
2024-11-03,Store-North,Beauty,0,97,28.28,1715.47
2024-11-03,Store-South,Electronics,1,129,222.87,4120.81
2024-11-03,Store-South,Apparel,0,70,7.94,1971.65
2024-11-03,Store-South,Home & Kitchen,0,110,44.08,1945.67
2024-11-03,Store-South,Beauty,0,46,9.64,1528.66
2024-11-03,Store-East,Electronics,0,124,3.8,2644.03
2024-11-03,Store-East,Apparel,0,69,17.91,1937.78
2024-11-03,Store-East,Home & Kitchen,1,101,191.24,2244.92
2024-11-03,Store-East,Beauty,0,57,28.98,1970.18
2024-11-03,Store-West,Electronics,0,84,23.78,2887.14
2024-11-03,Store-West,Apparel,0,65,40.86,1821.38
2024-11-03,Store-West,Home & Kitchen,0,46,42.78,1506.53
2024-11-03,Store-West,Beauty,0,55,20.02,1779.97
2024-11-04,Store-North,Electronics,0,60,16.14,1945.5
2024-11-04,Store-North,Apparel,1,63,192.75,1527.54
2024-11-04,Store-North,Home & Kitchen,0,70,9.28,1406.81
2024-11-04,Store-North,Beauty,0,47,43.03,1167.16
2024-11-04,Store-South,Electronics,0,90,42.15,1727.25
2024-11-04,Store-South,Apparel,1,63,117.03,1935.13
2024-11-04,Store-South,Home & Kitchen,1,76,64.02,1862.6
2024-11-04,Store-South,Beauty,0,92,1.2,1471.76
2024-11-04,Store-East,Electronics,0,75,49.29,1959.69
2024-11-04,Store-East,Apparel,0,44,17.06,1279.84
2024-11-04,Store-East,Home & Kitchen,0,53,49.33,1450.27
2024-11-04,Store-East,Beauty,0,45,9.99,1390.61
2024-11-04,Store-West,Electronics,1,153,167.51,2808.66
2024-11-04,Store-West,Apparel,0,44,38.88,1273.93
2024-11-04,Store-West,Home & Kitchen,1,58,209.78,1970.67
2024-11-04,Store-West,Beauty,0,53,45.8,1398.47
2024-11-05,Store-North,Electronics,0,117,12.02,2185.19
